N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
600,0.007,5,True,26.0,22.0,0_2_56,1000,1000,6,8,4.498311268720239,0,1.0,0.0
600,0.008,5,True,27.0,24.0,0_2_57,1000,1000,7,4,4.321270570366112,0,1.0,0.0
600,0.009,5,True,35.0,27.0,0_2_58,1000,1000,11,6,5.032718108912965,0,1.0,0.0
600,0.01,5,True,38.0,30.0,0_2_59,1000,1000,6,11,8.692914686333452,0,1.0,0.0
700,0.001,5,True,6.0,4.0,0_2_60,1000,1000,1,1,0.6279951795075163,0,1.0,0.0
700,0.002,5,True,11.0,7.0,0_2_61,1000,1000,5,0,0.26339061247914636,0,1.0,0.0
700,0.003,5,True,15.0,11.0,0_2_62,1000,1000,2,4,2.5937413850742317,0,1.0,0.0
700,0.004,5,True,15.0,14.0,0_2_63,1000,1000,7,4,0.4955561466028009,0,1.0,0.0
700,0.005,5,True,20.0,18.0,0_2_64,1000,1000,3,5,3.4614044568727764,0,1.0,0.0
700,0.006,5,True,22.0,21.0,0_2_65,1000,1000,5,7,2.9235757323718956,0,1.0,0.0
700,0.007,5,True,30.0,25.0,0_2_66,1000,1000,7,10,4.215278725735507,0,1.0,0.0
700,0.008,5,True,35.0,28.0,0_2_67,1000,1000,9,10,4.692716681832847,0,1.0,0.0
700,0.009,5,True,35.0,32.0,0_2_68,1000,1000,13,3,3.1229977406737577,0,1.0,0.0
700,0.01,5,True,44.0,35.0,0_2_69,1000,1000,11,9,6.35153398266796,0,1.0,0.0
800,0.001,5,True,6.0,4.0,0_2_70,1000,1000,1,1,0.4414687803648089,0,1.0,0.0
800,0.002,5,True,9.0,8.0,0_2_71,1000,1000,1,2,1.1813360287545778,0,1.0,0.0
800,0.003,5,True,14.0,12.0,0_2_72,1000,1000,7,3,0.041020803503709784,0,1.0,0.0
800,0.004,5,True,19.0,16.0,0_2_73,1000,1000,4,5,2.0365609995802716,0,1.0,0.0
800,0.005,5,True,24.0,20.0,0_2_74,1000,1000,4,6,3.3471898716902815,0,1.0,0.0
800,0.006,5,True,32.0,24.0,0_2_75,1000,1000,5,1,4.979249438671973,0,1.0,0.0
800,0.007,5,True,34.0,29.0,0_2_76,1000,1000,1,8,9.045834469257613,0,1.0,0.0
800,0.008,5,True,38.0,32.0,0_2_77,1000,1000,8,6,4.965251314911542,0,1.0,0.0
800,0.009,5,True,47.0,36.0,0_2_78,1000,1000,8,10,7.456424151516398,0,1.0,0.0
800,0.01,5,True,42.0,40.0,0_2_79,1000,1000,12,5,4.189665389216964,0,1.0,0.0
900,0.001,5,True,6.0,5.0,0_2_80,1000,1000,2,0,-0.06785948820502125,0,1.0,0.0
900,0.002,5,True,11.0,9.0,0_2_81,1000,1000,0,3,2.496930303192105,0,1.0,0.0
900,0.003,5,True,16.0,14.0,0_2_82,1000,1000,5,7,0.5945418949689397,0,1.0,0.0
900,0.004,5,True,24.0,18.0,0_2_83,1000,1000,0,4,6.439259737859659,0,1.0,0.0
900,0.005,5,True,26.0,23.0,0_2_84,1000,1000,3,9,3.89588091279027,0,1.0,0.0
900,0.006,5,True,32.0,27.0,0_2_85,1000,1000,8,5,2.698783211266053,0,1.0,0.0
900,0.007,5,True,36.0,32.0,0_2_86,1000,1000,8,6,3.598598620806214,0,1.0,0.0
900,0.008,5,True,42.0,36.0,0_2_87,1000,1000,8,4,5.036501078360721,0,1.0,0.0
900,0.009,5,True,47.0,41.0,0_2_88,1000,1000,6,11,7.514844003002357,0,1.0,0.0
900,0.01,5,True,52.0,45.0,0_2_89,1000,1000,15,11,4.279672795562641,0,1.0,0.0
1000,0.001,5,True,7.0,5.0,0_2_90,1000,1000,1,0,0.36293583317542455,0,1.0,0.0
1000,0.002,5,True,11.0,10.0,0_2_91,1000,1000,5,3,-0.16298710956223872,0,1.0,0.0
1000,0.003,5,True,15.0,15.0,0_2_92,1000,1000,2,3,1.4278263843713648,0,1.0,0.0
1000,0.004,5,True,24.0,20.0,0_2_93,1000,1000,4,6,2.271398484020096,0,1.0,0.0
1000,0.005,5,True,29.0,25.0,0_2_94,1000,1000,3,4,4.070183209487636,0,1.0,0.0
1000,0.006,5,True,43.0,30.0,0_2_95,1000,1000,9,6,3.9363981089405513,0,1.0,0.0
1000,0.007,5,True,45.0,35.0,0_2_96,1000,1000,6,10,6.012414402234675,0,1.0,0.0
1000,0.008,5,True,46.0,40.0,0_2_97,1000,1000,10,7,4.12451494936826,0,1.0,0.0
1000,0.009,5,True,54.0,45.0,0_2_98,1000,1000,13,7,4.517628580566981,0,1.0,0.0
1000,0.01,5,True,64.0,50.0,0_2_99,1000,1000,14,13,6.2123249462455465,0,1.0,0.0
100,0.001,5,False,0.0,0.0,1_0_0,1000,1000,0,1,-3.0004730877176997,1,0.0,0.0
100,0.002,5,False,0.0,0.0,1_0_1,1000,1000,3,0,-3.300317025798168,1,0.0,0.0
100,0.003,5,False,0.0,0.0,1_0_2,1000,1000,0,4,-2.602533079045662,1,0.0,0.0
100,0.004,5,False,1.0,0.0,1_0_3,1000,1000,2,3,0.26236989609947875,1,1.0,0.0
100,0.005,5,False,1.0,0.0,1_0_4,1000,1000,2,5,0.26173542285123635,1,1.0,0.0
100,0.006,5,False,0.0,0.0,1_0_5,1000,1000,11,8,-2.342895768539908,1,0.0,0.0
100,0.007,5,False,1.0,0.0,1_0_6,1000,1000,3,8,0.13619874034329185,1,1.0,0.0
100,0.008,5,False,0.0,0.0,1_0_7,1000,1000,9,10,-2.2565424636535756,1,0.0,0.0
100,0.009,5,False,2.0,0.0,1_0_8,1000,1000,3,11,0.6037182040134073,1,1.0,0.0
100,0.01,5,False,1.0,0.0,1_0_9,1000,1000,10,12,-0.30063536185045164,1,1.0,0.0
200,0.001,5,False,0.0,0.0,1_0_10,1000,1000,2,0,-3.3008115278455965,1,0.0,0.0
200,0.002,5,False,1.0,0.0,1_0_11,1000,1000,1,2,0.17558384881226743,1,1.0,0.0
200,0.003,5,False,2.0,0.0,1_0_12,1000,1000,5,1,-0.06694848931450624,1,1.0,0.0
200,0.004,5,False,1.0,0.0,1_0_13,1000,1000,1,8,0.17384026961566446,1,1.0,0.0
200,0.005,5,False,0.0,0.0,1_0_14,1000,1000,5,5,-2.521571364692815,1,0.0,0.0
200,0.006,5,False,1.0,0.0,1_0_15,1000,1000,7,12,-0.4237202833275158,1,1.0,0.0
200,0.007,5,False,3.0,0.0,1_0_16,1000,1000,4,3,0.2348703857550448,1,1.0,0.0
200,0.008,5,False,4.0,0.0,1_0_17,1000,1000,7,3,0.12216420450996959,1,1.0,0.0
200,0.009,5,False,3.0,0.0,1_0_18,1000,1000,10,14,-0.16116865703667096,1,1.0,0.0
200,0.01,5,False,1.0,0.0,1_0_19,1000,1000,9,11,-0.5190344254399153,1,1.0,0.0
300,0.001,5,False,1.0,0.0,1_0_20,1000,1000,1,2,0.034394252647278654,1,1.0,0.0
300,0.002,5,False,1.0,0.0,1_0_21,1000,1000,0,1,0.3354582078951127,1,1.0,0.0
300,0.003,5,False,1.0,0.0,1_0_22,1000,1000,7,3,-0.5654903742418914,1,1.0,0.0
300,0.004,5,False,3.0,0.0,1_0_23,1000,1000,5,5,-0.09085026489827695,1,1.0,0.0
300,0.005,5,False,3.0,0.0,1_0_24,1000,1000,4,3,-0.03265599122473981,1,1.0,0.0
300,0.006,5,False,3.0,0.0,1_0_25,1000,1000,3,5,0.09711665913609334,1,1.0,0.0
300,0.007,5,False,1.0,0.0,1_0_26,1000,1000,9,7,-0.65932835601813,1,1.0,0.0
300,0.008,5,False,0.0,0.0,1_0_27,1000,1000,11,6,-2.4527752979727686,1,0.0,0.0
300,0.009,5,False,2.0,0.0,1_0_28,1000,1000,7,4,-0.31700254316875165,1,1.0,0.0
300,0.01,5,False,3.0,0.0,1_0_29,1000,1000,7,6,-0.18745885274414711,1,1.0,0.0
400,0.001,5,False,0.0,0.0,1_0_30,1000,1000,4,1,-2.999315004532595,1,0.0,0.0
400,0.002,5,False,0.0,0.0,1_0_31,1000,1000,2,3,-2.698906761991134,1,0.0,0.0
400,0.003,5,False,2.0,0.0,1_0_32,1000,1000,3,6,-0.15546269514268518,1,1.0,0.0
400,0.004,5,False,1.0,0.0,1_0_33,1000,1000,5,3,-0.5335611847217653,1,1.0,0.0
400,0.005,5,False,0.0,0.0,1_0_34,1000,1000,7,5,-2.521259447949754,1,0.0,0.0
400,0.006,5,False,3.0,0.0,1_0_35,1000,1000,3,5,-0.05880261758648943,1,1.0,0.0
400,0.007,5,False,4.0,0.0,1_0_36,1000,1000,7,8,-0.1968278797253306,1,1.0,0.0
400,0.008,5,False,1.0,0.0,1_0_37,1000,1000,9,11,-0.7470304838750882,1,1.0,0.0
400,0.009,5,False,4.0,0.0,1_0_38,1000,1000,6,14,-0.15646681248481775,1,1.0,0.0
400,0.01,5,False,5.0,0.0,1_0_39,1000,1000,10,13,-0.23465023515963485,1,1.0,0.0
500,0.001,5,False,0.0,0.0,1_0_40,1000,1000,1,1,-3.0002886621362355,1,0.0,0.0
500,0.002,5,False,1.0,0.0,1_0_41,1000,1000,1,3,-0.12522836435986176,1,1.0,0.0
500,0.003,5,False,2.0,0.0,1_0_42,1000,1000,3,3,-0.22184933138582363,1,1.0,0.0
500,0.004,5,False,2.0,0.0,1_0_43,1000,1000,5,2,-0.3674696767811679,1,1.0,0.0
500,0.005,5,False,2.0,0.0,1_0_44,1000,1000,7,4,-0.4757430776480816,1,1.0,0.0
500,0.006,5,False,1.0,0.0,1_0_45,1000,1000,7,7,-0.7209377932108333,1,1.0,0.0
500,0.007,5,False,1.0,0.0,1_0_46,1000,1000,5,7,-0.5983030910231728,1,1.0,0.0
500,0.008,5,False,3.0,0.0,1_0_47,1000,1000,7,9,-0.34601350507150785,1,1.0,0.0
500,0.009,5,False,3.0,0.0,1_0_48,1000,1000,8,6,-0.38721206718641327,1,1.0,0.0
500,0.01,5,False,5.0,0.0,1_0_49,1000,1000,6,12,-0.16755828168918194,1,1.0,0.0
600,0.001,5,False,0.0,0.0,1_0_50,1000,1000,0,2,-2.824505113212171,1,0.0,0.0
600,0.002,5,False,1.0,0.0,1_0_51,1000,1000,6,2,-0.7177708781435562,1,1.0,0.0
600,0.003,5,False,1.0,0.0,1_0_52,1000,1000,1,3,-0.1762540968490842,1,1.0,0.0
600,0.004,5,False,2.0,0.0,1_0_53,1000,1000,2,5,-0.17647217022445405,1,1.0,0.0
600,0.005,5,False,3.0,0.0,1_0_54,1000,1000,5,9,-0.3007586464006056,1,1.0,0.0
600,0.006,5,False,5.0,0.0,1_0_55,1000,1000,10,5,-0.35158314565831184,1,1.0,0.0
600,0.007,5,False,4.0,0.0,1_0_56,1000,1000,8,9,-0.3513656330039474,1,1.0,0.0
600,0.008,5,False,6.0,0.0,1_0_57,1000,1000,11,4,-0.3269507059924191,1,1.0,0.0
600,0.009,5,False,9.0,0.0,1_0_58,1000,1000,8,11,-0.1525323269879834,1,1.0,0.0
600,0.01,5,False,6.0,0.0,1_0_59,1000,1000,8,10,-0.24336833965899787,1,1.0,0.0
700,0.001,5,False,0.0,0.0,1_0_60,1000,1000,1,0,-3.3013867824516843,1,0.0,0.0
700,0.002,5,False,2.0,0.0,1_0_61,1000,1000,1,2,-0.09201331280566971,1,1.0,0.0
700,0.003,5,False,4.0,0.0,1_0_62,1000,1000,9,5,-0.42642160501895693,1,1.0,0.0
700,0.004,5,False,2.0,0.0,1_0_63,1000,1000,1,4,-0.09234585188523926,1,1.0,0.0
700,0.005,5,False,2.0,0.0,1_0_64,1000,1000,4,7,-0.39172699410803685,1,1.0,0.0
700,0.006,5,False,0.0,0.0,1_0_65,1000,1000,7,4,-2.6008803573555546,1,0.0,0.0
700,0.007,5,False,4.0,0.0,1_0_66,1000,1000,4,6,-0.21699199325782229,1,1.0,0.0
700,0.008,5,False,6.0,0.0,1_0_67,1000,1000,6,7,-0.21707040317051624,1,1.0,0.0
700,0.009,5,False,9.0,0.0,1_0_68,1000,1000,5,6,-0.050300964453453466,1,1.0,0.0
700,0.01,5,False,8.0,0.0,1_0_69,1000,1000,4,5,0.0006506452708736889,1,1.0,0.0
800,0.001,5,False,0.0,0.0,1_0_70,1000,1000,0,1,-3.0006265138149986,1,0.0,0.0
800,0.002,5,False,1.0,0.0,1_0_71,1000,1000,4,3,-0.6454565735486233,1,1.0,0.0
800,0.003,5,False,2.0,0.0,1_0_72,1000,1000,1,4,-0.12542171770466695,1,1.0,0.0
800,0.004,5,False,5.0,0.0,1_0_73,1000,1000,4,2,-0.20414021700996327,1,1.0,0.0
800,0.005,5,False,6.0,0.0,1_0_74,1000,1000,3,3,-0.1252787251526135,1,1.0,0.0
800,0.006,5,False,5.0,0.0,1_0_75,1000,1000,5,7,-0.2500238597490626,1,1.0,0.0
800,0.007,5,False,6.0,0.0,1_0_76,1000,1000,5,7,-0.2124942488010821,1,1.0,0.0
800,0.008,5,False,6.0,0.0,1_0_77,1000,1000,12,10,-0.42412519658028863,1,1.0,0.0
800,0.009,5,False,14.0,0.0,1_0_78,1000,1000,14,11,-0.2502236977657526,1,1.0,0.0
800,0.01,5,False,3.0,0.0,1_0_79,1000,1000,6,15,-0.42341048630863515,1,1.0,0.0
900,0.001,5,False,1.0,0.0,1_0_80,1000,1000,0,3,0.022795691098977236,1,1.0,0.0
900,0.002,5,False,2.0,0.0,1_0_81,1000,1000,3,1,-0.3740703212226055,1,1.0,0.0
900,0.003,5,False,1.0,0.0,1_0_82,1000,1000,2,6,-0.4521340328932904,1,1.0,0.0
900,0.004,5,False,4.0,0.0,1_0_83,1000,1000,2,8,-0.15351589736589794,1,1.0,0.0
900,0.005,5,False,5.0,0.0,1_0_84,1000,1000,6,3,-0.31863965184590687,1,1.0,0.0
900,0.006,5,False,7.0,0.0,1_0_85,1000,1000,11,4,-0.38598806181492945,1,1.0,0.0
900,0.007,5,False,9.0,0.0,1_0_86,1000,1000,7,9,-0.22685858181887877,1,1.0,0.0
900,0.008,5,False,12.0,0.0,1_0_87,1000,1000,6,2,-0.15276181128872007,1,1.0,0.0
900,0.009,5,False,9.0,0.0,1_0_88,1000,1000,9,10,-0.2775737895861058,1,1.0,0.0
900,0.01,5,False,14.0,0.0,1_0_89,1000,1000,7,8,-0.15352496397884843,1,1.0,0.0
1000,0.001,5,False,2.0,0.0,1_0_90,1000,1000,1,0,-0.17598269933012473,1,1.0,0.0
1000,0.002,5,False,2.0,0.0,1_0_91,1000,1000,3,0,-0.3976143008051046,1,1.0,0.0
1000,0.003,5,False,3.0,0.0,1_0_92,1000,1000,3,3,-0.3008129026917494,1,1.0,0.0
1000,0.004,5,False,0.0,0.0,1_0_93,1000,1000,1,9,-2.3014634226771116,1,0.0,0.0
1000,0.005,5,False,4.0,0.0,1_0_94,1000,1000,1,4,-0.09724188851143913,1,1.0,0.0
1000,0.006,5,False,6.0,0.0,1_0_95,1000,1000,5,5,-0.2632423088218212,1,1.0,0.0
1000,0.007,5,False,4.0,0.0,1_0_96,1000,1000,6,10,-0.3965266492237521,1,1.0,0.0
1000,0.008,5,False,11.0,0.0,1_0_97,1000,1000,12,8,-0.3199387208158523,1,1.0,0.0
1000,0.009,5,False,7.0,0.0,1_0_98,1000,1000,12,5,-0.43250179732205946,1,1.0,0.0
1000,0.01,5,False,14.0,0.0,1_0_99,1000,1000,10,7,-0.23436776488311642,1,1.0,0.0
100,0.001,5,False,0.0,0.0,1_1_0,1000,1000,0,1,-3.0004730877176997,1,0.0,0.0
100,0.002,5,False,0.0,0.0,1_1_1,1000,1000,2,3,-2.698652747009566,1,0.0,0.0
100,0.003,5,False,1.0,0.0,1_1_2,1000,1000,4,2,0.04107425012770017,1,1.0,0.0
100,0.004,5,False,0.0,0.0,1_1_3,1000,1000,8,2,-2.821211781872514,1,0.0,0.0
100,0.005,5,False,1.0,0.0,1_1_4,1000,1000,3,4,0.13731100057568923,1,1.0,0.0
100,0.006,5,False,2.0,0.0,1_1_5,1000,1000,7,6,0.08573343353313978,1,1.0,0.0
100,0.007,5,False,1.0,0.0,1_1_6,1000,1000,7,5,-0.16304769312209627,1,1.0,0.0
100,0.008,5,False,1.0,0.0,1_1_7,1000,1000,5,6,-0.03878279696354616,1,1.0,0.0
100,0.009,5,False,0.0,0.0,1_1_8,1000,1000,5,12,-2.1855811650927572,1,0.0,0.0
100,0.01,5,False,0.0,0.0,1_1_9,1000,1000,12,6,-2.4516412535713625,1,0.0,0.0
200,0.001,5,False,0.0,0.0,1_1_10,1000,1000,1,0,-3.3011738928911516,1,0.0,0.0
200,0.002,5,False,0.0,0.0,1_1_11,1000,1000,2,2,-2.8236902731259343,1,0.0,0.0
200,0.003,5,False,0.0,0.0,1_1_12,1000,1000,4,4,-2.601115885108674,1,0.0,0.0
200,0.004,5,False,0.0,0.0,1_1_13,1000,1000,5,2,-2.8226013603567965,1,0.0,0.0
200,0.005,5,False,1.0,0.0,1_1_14,1000,1000,10,5,-0.5617279708509381,1,1.0,0.0
200,0.006,5,False,0.0,0.0,1_1_15,1000,1000,5,5,-2.521571364692815,1,0.0,0.0
200,0.007,5,False,4.0,0.0,1_1_16,1000,1000,4,8,0.5868603476581632,1,1.0,0.0
200,0.008,5,False,1.0,0.0,1_1_17,1000,1000,3,4,-0.12530237609563835,1,1.0,0.0
200,0.009,5,False,3.0,0.0,1_1_18,1000,1000,6,10,-0.0006996604120359203,1,1.0,0.0
200,0.01,5,False,3.0,0.0,1_1_19,1000,1000,9,8,-0.1258923823705258,1,1.0,0.0
300,0.001,5,False,0.0,0.0,1_1_20,1000,1000,0,0,-3.3015637729404586,1,0.0,0.0
300,0.002,5,False,1.0,0.0,1_1_21,1000,1000,1,1,0.03462831129987423,1,1.0,0.0
300,0.003,5,False,0.0,0.0,1_1_22,1000,1000,4,2,-2.823104167448533,1,0.0,0.0
300,0.004,5,False,1.0,0.0,1_1_23,1000,1000,6,2,-0.508168232032841,1,1.0,0.0
300,0.005,5,False,1.0,0.0,1_1_24,1000,1000,5,9,-0.44035366610347315,1,1.0,0.0
300,0.006,5,False,2.0,0.0,1_1_25,1000,1000,3,4,-0.0627353453458613,1,1.0,0.0
300,0.007,5,False,2.0,0.0,1_1_26,1000,1000,9,4,-0.4036486022351579,1,1.0,0.0
300,0.008,5,False,2.0,0.0,1_1_27,1000,1000,13,3,-0.5376553733821179,1,1.0,0.0
300,0.009,5,False,2.0,0.0,1_1_28,1000,1000,11,10,-0.47438602998098534,1,1.0,0.0
300,0.01,5,False,3.0,0.0,1_1_29,1000,1000,10,13,-0.30069605140923283,1,1.0,0.0
400,0.001,5,False,0.0,0.0,1_1_30,1000,1000,1,1,-3.0002473007372803,1,0.0,0.0
400,0.002,5,False,0.0,0.0,1_1_31,1000,1000,0,1,-3.0005576219236896,1,0.0,0.0
400,0.003,5,False,1.0,0.0,1_1_32,1000,1000,5,2,-0.5338713312775897,1,1.0,0.0
400,0.004,5,False,3.0,0.0,1_1_33,1000,1000,0,5,1.0278153100558776,1,1.0,0.0
400,0.005,5,False,3.0,0.0,1_1_34,1000,1000,5,4,-0.18313984498247288,1,1.0,0.0
400,0.006,5,False,4.0,0.0,1_1_35,1000,1000,6,9,-0.1558409286169575,1,1.0,0.0
400,0.007,5,False,5.0,0.0,1_1_36,1000,1000,9,7,-0.20451093767210113,1,1.0,0.0
400,0.008,5,False,2.0,0.0,1_1_37,1000,1000,7,8,-0.4087440722978711,1,1.0,0.0
400,0.009,5,False,2.0,0.0,1_1_38,1000,1000,13,3,-0.6297148767550487,1,1.0,0.0
400,0.01,5,False,3.0,0.0,1_1_39,1000,1000,13,13,-0.4804472082616467,1,1.0,0.0
500,0.001,5,False,0.0,0.0,1_1_40,1000,1000,1,1,-3.0002886621362355,1,0.0,0.0
500,0.002,5,False,2.0,0.0,1_1_41,1000,1000,3,4,-0.22192186539572448,1,1.0,0.0
500,0.003,5,False,0.0,0.0,1_1_42,1000,1000,1,4,-2.602348653464197,1,0.0,0.0
500,0.004,5,False,2.0,0.0,1_1_43,1000,1000,3,3,-0.22184933138582363,1,1.0,0.0
500,0.005,5,False,1.0,0.0,1_1_44,1000,1000,1,8,-0.12595327796794056,1,1.0,0.0
500,0.006,5,False,2.0,0.0,1_1_45,1000,1000,8,4,-0.5211372870357011,1,1.0,0.0
500,0.007,5,False,3.0,0.0,1_1_46,1000,1000,7,5,-0.34620725938858865,1,1.0,0.0
500,0.008,5,False,3.0,0.0,1_1_47,1000,1000,9,9,-0.42422532564437826,1,1.0,0.0
500,0.009,5,False,7.0,0.0,1_1_48,1000,1000,9,11,-0.18389477399774648,1,1.0,0.0
500,0.01,5,False,6.0,0.0,1_1_49,1000,1000,10,15,-0.2503675849301508,1,1.0,0.0
600,0.001,5,False,1.0,0.0,1_1_50,1000,1000,2,1,-0.3518026219566206,1,1.0,0.0
600,0.002,5,False,0.0,0.0,1_1_51,1000,1000,4,1,-2.9995092766266382,1,0.0,0.0
600,0.003,5,False,1.0,0.0,1_1_52,1000,1000,1,3,-0.1762540968490842,1,1.0,0.0
600,0.004,5,False,2.0,0.0,1_1_53,1000,1000,2,3,-0.17625464121555096,1,1.0,0.0
600,0.005,5,False,2.0,0.0,1_1_54,1000,1000,6,4,-0.47576225441821773,1,1.0,0.0
600,0.006,5,False,2.0,0.0,1_1_55,1000,1000,4,6,-0.3515306588788536,1,1.0,0.0
600,0.007,5,False,5.0,0.0,1_1_56,1000,1000,6,8,-0.21790051370135588,1,1.0,0.0
600,0.008,5,False,2.0,0.0,1_1_57,1000,1000,6,7,-0.475110968881804,1,1.0,0.0
600,0.009,5,False,4.0,0.0,1_1_58,1000,1000,11,12,-0.4465166047985448,1,1.0,0.0
600,0.01,5,False,12.0,0.0,1_1_59,1000,1000,10,19,-0.14078676104946813,1,1.0,0.0
700,0.001,5,False,1.0,0.0,1_1_60,1000,1000,0,0,0.08432109548838009,1,1.0,1.0
700,0.002,5,False,1.0,0.0,1_1_61,1000,1000,2,4,-0.3920344606651254,1,1.0,0.0
700,0.003,5,False,2.0,0.0,1_1_62,1000,1000,1,2,-0.09201331280566971,1,1.0,0.0
700,0.004,5,False,6.0,0.0,1_1_63,1000,1000,1,3,0.6270429109703017,1,1.0,0.0
700,0.005,5,False,4.0,0.0,1_1_64,1000,1000,8,5,-0.39192916577820064,1,1.0,0.0
700,0.006,5,False,3.0,0.0,1_1_65,1000,1000,11,7,-0.5812203955905563,1,1.0,0.0
700,0.007,5,False,7.0,0.0,1_1_66,1000,1000,3,5,0.07200628728142237,1,1.0,0.0
700,0.008,5,False,6.0,0.0,1_1_67,1000,1000,12,5,-0.39192697063053794,1,1.0,0.0
700,0.009,5,False,8.0,0.0,1_1_68,1000,1000,8,6,-0.2169945519790979,1,1.0,0.0
700,0.01,5,False,10.0,0.0,1_1_69,1000,1000,9,10,-0.19522799830544396,1,1.0,0.0
800,0.001,5,False,1.0,0.0,1_1_70,1000,1000,1,2,-0.24978092617332823,1,1.0,0.0
800,0.002,5,False,2.0,0.0,1_1_71,1000,1000,2,4,-0.24987766198987255,1,1.0,0.0
800,0.003,5,False,3.0,0.0,1_1_72,1000,1000,4,4,-0.3165024848719845,1,1.0,0.0
800,0.004,5,False,1.0,0.0,1_1_73,1000,1000,3,3,-0.5493169148206541,1,1.0,0.0
800,0.005,5,False,7.0,0.0,1_1_74,1000,1000,8,5,-0.2797243839421674,1,1.0,0.0
800,0.006,5,False,6.0,0.0,1_1_75,1000,1000,7,6,-0.2845115741032182,1,1.0,0.0
800,0.007,5,False,4.0,0.0,1_1_76,1000,1000,5,4,-0.30078878794775255,1,1.0,0.0
800,0.008,5,False,3.0,0.0,1_1_77,1000,1000,5,8,-0.3738500033060118,1,1.0,0.0
800,0.009,5,False,8.0,0.0,1_1_78,1000,1000,11,10,-0.3240022681265424,1,1.0,0.0
800,0.01,5,False,11.0,0.0,1_1_79,1000,1000,6,7,-0.13876000186490767,1,1.0,0.0
900,0.001,5,False,1.0,0.0,1_1_80,1000,1000,1,1,-0.2773660583400626,1,1.0,0.0
900,0.002,5,False,1.0,0.0,1_1_81,1000,1000,2,3,-0.4526811199061617,1,1.0,0.0
900,0.003,5,False,5.0,0.0,1_1_82,1000,1000,4,3,-0.23181967941687806,1,1.0,0.0
900,0.004,5,False,4.0,0.0,1_1_83,1000,1000,6,3,-0.37390945802306313,1,1.0,0.0
900,0.005,5,False,2.0,0.0,1_1_84,1000,1000,2,3,-0.27741183395711994,1,1.0,0.0
900,0.006,5,False,4.0,0.0,1_1_85,1000,1000,5,3,-0.3283583187104864,1,1.0,0.0
900,0.007,5,False,4.0,0.0,1_1_86,1000,1000,5,9,-0.3281864939206246,1,1.0,0.0
900,0.008,5,False,3.0,0.0,1_1_87,1000,1000,12,9,-0.669322854169849,1,1.0,0.0
900,0.009,5,False,11.0,0.0,1_1_88,1000,1000,8,7,-0.21428857963388875,1,1.0,0.0
900,0.01,5,False,8.0,0.0,1_1_89,1000,1000,8,7,-0.2775044686117271,1,1.0,0.0
1000,0.001,5,False,1.0,0.0,1_1_90,1000,1000,0,0,2.1660534746658017e-07,1,1.0,1.0
1000,0.002,5,False,1.0,0.0,1_1_91,1000,1000,1,2,-0.3008129026917511,1,1.0,0.0
1000,0.003,5,False,3.0,0.0,1_1_92,1000,1000,2,4,-0.22199390260338797,1,1.0,0.0
1000,0.004,5,False,2.0,0.0,1_1_93,1000,1000,5,5,-0.5418980739044065,1,1.0,0.0
1000,0.005,5,False,4.0,0.0,1_1_94,1000,1000,5,3,-0.3517477862473787,1,1.0,0.0
1000,0.006,5,False,12.0,0.0,1_1_95,1000,1000,10,8,-0.263353152513591,1,1.0,0.0
1000,0.007,5,False,4.0,0.0,1_1_96,1000,1000,7,3,-0.4384623554016487,1,1.0,0.0
1000,0.008,5,False,8.0,0.0,1_1_97,1000,1000,5,5,-0.21112734613187867,1,1.0,0.0
1000,0.009,5,False,6.0,0.0,1_1_98,1000,1000,6,10,-0.30081290269175004,1,1.0,0.0
1000,0.01,5,False,9.0,0.0,1_1_99,1000,1000,9,9,-0.30081290269175254,1,1.0,0.0
100,0.001,5,False,0.0,0.0,1_2_0,1000,1000,2,0,-3.300712738337529,1,0.0,0.0
100,0.002,5,False,1.0,0.0,1_2_1,1000,1000,3,3,0.1375886211123317,1,1.0,0.0
100,0.003,5,False,0.0,0.0,1_2_2,1000,1000,0,4,-2.602533079045662,1,0.0,0.0
100,0.004,5,False,1.0,0.0,1_2_3,1000,1000,1,3,0.43830392339394103,1,1.0,0.0
100,0.005,5,False,1.0,0.0,1_2_4,1000,1000,3,4,0.13731100057568923,1,1.0,0.0
100,0.006,5,False,1.0,0.0,1_2_5,1000,1000,13,8,-0.40429446452853535,1,1.0,0.0
100,0.007,5,False,1.0,0.0,1_2_6,1000,1000,12,7,-0.3725485171906912,1,1.0,0.0
100,0.008,5,False,2.0,0.0,1_2_7,1000,1000,9,9,-0.001799930028227566,1,1.0,0.0
100,0.009,5,False,0.0,0.0,1_2_8,1000,1000,12,5,-2.5185880432019743,1,0.0,0.0
100,0.01,5,False,0.0,0.0,1_2_9,1000,1000,8,7,-2.3952430496002326,1,0.0,0.0
200,0.001,5,False,0.0,0.0,1_2_10,1000,1000,2,0,-3.3008115278455965,1,0.0,0.0
200,0.002,5,False,0.0,0.0,1_2_11,1000,1000,3,2,-2.823327605479051,1,0.0,0.0
200,0.003,5,False,1.0,0.0,1_2_12,1000,1000,0,6,0.47494517894340976,1,1.0,0.0
200,0.004,5,False,1.0,0.0,1_2_13,1000,1000,2,2,-0.00029049907687001556,1,1.0,0.0
200,0.005,5,False,1.0,0.0,1_2_14,1000,1000,6,2,-0.36739709323291714,1,1.0,0.0
